#NAME?;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
13.04.16;16381,22
14.04.16;16911,05
15.04.16;16848,03
18.04.16;16275,95
19.04.16;16874,44
20.04.16;16906,54
21.04.16;17363,62
22.04.16;17572,49
25.04.16;17439,3
26.04.16;17353,28
27.04.16;17290,49
28.04.16;16666,05
29.04.16;16666,05
02.05.16;16147,38
03.05.16;16147,38
04.05.16;16147,38
05.05.16;16147,38
06.05.16;16106,72
09.05.16;16216,03
10.05.16;16565,19
11.05.16;16579,01
12.05.16;16646,34
13.05.16;16412,21
16.05.16;16466,4
17.05.16;16652,8
18.05.16;16644,69
19.05.16;16646,66
20.05.16;16736,35
23.05.16;16654,6
24.05.16;16498,76
25.05.16;16757,35
26.05.16;16772,46
27.05.16;16834,84
30.05.16;17068,02
31.05.16;17234,98
01.06.16;16955,73
02.06.16;16562,55
03.06.16;16642,23
06.06.16;16580,03
07.06.16;16675,45
08.06.16;16830,92
09.06.16;16668,41
10.06.16;16601,36
13.06.16;16019,18
14.06.16;15859
15.06.16;15919,58
16.06.16;15434,14
17.06.16;15599,66
20.06.16;15965,3
21.06.16;16169,11
22.06.16;16065,72
23.06.16;16238,35
24.06.16;14952,02
27.06.16;15309,21
28.06.16;15323,14
29.06.16;15566,83
30.06.16;15575,92
01.07.16;15682,48
04.07.16;15775,8
05.07.16;15669,33
06.07.16;15378,99
07.07.16;15276,24
08.07.16;15106,98
11.07.16;15708,82
12.07.16;16095,65
13.07.16;16231,43
14.07.16;16385,89
15.07.16;16497,85
18.07.16;16497,85
19.07.16;16723,31
20.07.16;16681,89
21.07.16;16810,22
22.07.16;16627,25
25.07.16;16620,29
26.07.16;16383,04
27.07.16;16664,82
28.07.16;16476,84
29.07.16;16569,27
01.08.16;16635,77
02.08.16;16391,45
03.08.16;16083,11
04.08.16;16254,89
05.08.16;16254,45
08.08.16;16650,57
09.08.16;16764,97
10.08.16;16735,12
11.08.16;16735,12
12.08.16;16919,92
15.08.16;16869,56
16.08.16;16596,51
17.08.16;16745,64
18.08.16;16486,01
19.08.16;16545,82
22.08.16;16598,19
23.08.16;16497,36
24.08.16;16597,3
25.08.16;16555,95
26.08.16;16360,71
29.08.16;16737,49
30.08.16;16725,36
31.08.16;16887,4
01.09.16;16926,84
02.09.16;16925,68
05.09.16;17037,63
06.09.16;17081,98
07.09.16;17012,44
08.09.16;16958,77
09.09.16;16965,76
12.09.16;16672,92
13.09.16;16729,04
14.09.16;16614,24
15.09.16;16405,01
16.09.16;16519,29
19.09.16;16519,29
20.09.16;16492,15
21.09.16;16807,62
22.09.16;16807,62
23.09.16;16754,02
26.09.16;16544,56
27.09.16;16683,93
28.09.16;16465,4
29.09.16;16693,71
30.09.16;16449,84
03.10.16;16598,67
04.10.16;16735,65
05.10.16;16819,24
06.10.16;16899,1
07.10.16;16860,09
10.10.16;16860,09
11.10.16;17024,76
12.10.16;16840
13.10.16;16774,24
14.10.16;16856,37
17.10.16;16900,12
18.10.16;16963,61
19.10.16;16998,91
20.10.16;17235,5
21.10.16;17184,59
24.10.16;17234,42
25.10.16;17365,25
26.10.16;17391,84
27.10.16;17336,42
28.10.16;17446,41
31.10.16;17425,02
01.11.16;17442,4
02.11.16;17134,68
03.11.16;17134,68
04.11.16;16905,36
07.11.16;17177,21
08.11.16;17171,38
09.11.16;16251,54
10.11.16;17344,42
11.11.16;17374,79
14.11.16;17672,62
15.11.16;17668,15
16.11.16;17862,21
17.11.16;17862,63
18.11.16;17967,41
21.11.16;18106,02
22.11.16;18162,94
23.11.16;18162,94
24.11.16;18333,41
25.11.16;18381,22
28.11.16;18356,89
29.11.16;18307,04
30.11.16;18308,48
01.12.16;18513,12
02.12.16;18426,08
05.12.16;18274,99
06.12.16;18360,54
07.12.16;18496,69
08.12.16;18765,47
09.12.16;18996,37
12.12.16;19155,03
13.12.16;19250,52
14.12.16;19253,61
15.12.16;19273,79
16.12.16;19401,15
19.12.16;19391,6
20.12.16;19494,53
21.12.16;19444,49
22.12.16;19427,67
23.12.16;19427,67
26.12.16;19396,64
27.12.16;19403,06
28.12.16;19401,72
29.12.16;19145,14
30.12.16;19114,37
02.01.17;19114,37
03.01.17;19114,37
04.01.17;19594,16
05.01.17;19520,69
06.01.17;19454,33
09.01.17;19454,33
10.01.17;19301,44
11.01.17;19364,67
12.01.17;19134,7
13.01.17;19287,28
16.01.17;19095,24
17.01.17;18813,53
18.01.17;18894,37
19.01.17;19072,25
20.01.17;19137,91
23.01.17;18891,03
24.01.17;18787,99
25.01.17;19057,5
26.01.17;19402,39
27.01.17;19467,4
30.01.17;19368,85
31.01.17;19041,34
01.02.17;19148,08
02.02.17;18914,58
03.02.17;18918,2
06.02.17;18976,71
07.02.17;18910,78
08.02.17;19007,6
09.02.17;18907,67
10.02.17;19378,93
13.02.17;19459,15
14.02.17;19238,98
15.02.17;19437,98
16.02.17;19347,53
17.02.17;19234,62
20.02.17;19251,08
21.02.17;19381,44
22.02.17;19379,87
23.02.17;19371,46
24.02.17;19283,54
27.02.17;19107,47
28.02.17;19118,99
01.03.17;19393,54
02.03.17;19564,8
03.03.17;19469,17
06.03.17;19379,14
07.03.17;19344,15
08.03.17;19254,03
09.03.17;19318,58
10.03.17;19604,61
13.03.17;19633,75
14.03.17;19609,5
15.03.17;19577,38
16.03.17;19590,14
17.03.17;19521,59
20.03.17;19521,59
21.03.17;19455,88
22.03.17;19041,38
23.03.17;19085,31
24.03.17;19262,53
27.03.17;18985,59
28.03.17;19202,87
29.03.17;19217,48
30.03.17;19063,22
31.03.17;18909,26
03.04.17;18983,23
04.04.17;18810,25
05.04.17;18861,27
06.04.17;18597,06
07.04.17;18664,63
10.04.17;18797,88
11.04.17;18747,87
12.04.17;18552,61
13.04.17;18426,84
14.04.17;18335,63
17.04.17;18355,26
18.04.17;18418,59
19.04.17;18432,2
20.04.17;18430,49
21.04.17;18620,75
24.04.17;18875,88
25.04.17;19079,33
26.04.17;19289,43
27.04.17;19251,87
28.04.17;19196,74
01.05.17;19310,52
02.05.17;19445,7
03.05.17;19445,7
04.05.17;19445,7
05.05.17;19445,7
08.05.17;19895,7
09.05.17;19843
10.05.17;19900,09
11.05.17;19961,55
12.05.17;19883,9
15.05.17;19869,85
16.05.17;19919,82
17.05.17;19814,88
18.05.17;19553,86
19.05.17;19590,76
22.05.17;19678,28
23.05.17;19613,28
24.05.17;19742,98
25.05.17;19813,13
26.05.17;19686,84
29.05.17;19682,57
30.05.17;19677,85
31.05.17;19650,57
01.06.17;19860,03
02.06.17;20177,28
05.06.17;20170,82
06.06.17;19979,9
07.06.17;19984,62
08.06.17;19909,26
09.06.17;20013,26
12.06.17;19908,58
13.06.17;19898,75
14.06.17;19883,52
15.06.17;19831,82
16.06.17;19943,26
19.06.17;20067,75
20.06.17;20230,41
21.06.17;20138,79
22.06.17;20110,51
23.06.17;20132,67
26.06.17;20153,35
27.06.17;20225,09
28.06.17;20130,41
29.06.17;20220,3
30.06.17;20033,43
03.07.17;20055,8
04.07.17;20032,35
05.07.17;20081,63
06.07.17;19994,06
07.07.17;19929,09
10.07.17;20080,98
11.07.17;20195,48
12.07.17;20098,38
13.07.17;20099,81
14.07.17;20118,86
17.07.17;20118,86
18.07.17;19999,91
19.07.17;20020,86
20.07.17;20144,59
21.07.17;20099,75
24.07.17;19975,67
25.07.17;19955,2
26.07.17;20050,16
27.07.17;20079,64
28.07.17;19959,84
31.07.17;19925,18
01.08.17;19985,79
02.08.17;20080,04
03.08.17;20029,26
04.08.17;19952,33
07.08.17;20055,89
08.08.17;19996,01
09.08.17;19738,71
10.08.17;19729,74
11.08.17;19729,74
14.08.17;19537,1
15.08.17;19753,31
16.08.17;19729,28
17.08.17;19702,63
18.08.17;19470,41
21.08.17;19393,13
22.08.17;19383,84
23.08.17;19434,64
24.08.17;19353,77
25.08.17;19452,61
28.08.17;19449,9
29.08.17;19362,55
30.08.17;19506,54
31.08.17;19646,24
01.09.17;19691,47
04.09.17;19508,25
05.09.17;19385,81
06.09.17;19357,97
07.09.17;19396,52
08.09.17;19274,82
11.09.17;19545,77
12.09.17;19776,62
13.09.17;19865,82
14.09.17;19807,44
15.09.17;19909,5
18.09.17;19909,5
19.09.17;20299,38
20.09.17;20310,46
21.09.17;20347,48
22.09.17;20296,45
25.09.17;20397,58
26.09.17;20330,19
27.09.17;20267,05
28.09.17;20363,11
29.09.17;20356,28
02.10.17;20400,78
03.10.17;20614,07
04.10.17;20626,66
05.10.17;20628,56
06.10.17;20690,71
09.10.17;20690,71
10.10.17;20823,51
11.10.17;20881,27
12.10.17;20954,72
13.10.17;21155,18
16.10.17;21255,56
17.10.17;21336,12
18.10.17;21363,05
19.10.17;21448,52
20.10.17;21457,64
23.10.17;21696,65
24.10.17;21805,17
25.10.17;21707,62
26.10.17;21739,78
27.10.17;22008,45
30.10.17;22011,67
31.10.17;22011,61
01.11.17;22420,08
02.11.17;22539,12
03.11.17;22539,12
06.11.17;22548,35
07.11.17;22937,6
08.11.17;22913,82
09.11.17;22868,71
10.11.17;22681,42
13.11.17;22380,99
14.11.17;22380,01
15.11.17;22028,32
16.11.17;22351,12
17.11.17;22396,8
20.11.17;22261,76
21.11.17;22416,48
22.11.17;22523,15
23.11.17;22523,15
24.11.17;22550,85
27.11.17;22495,99
28.11.17;22486,24
29.11.17;22597,2
30.11.17;22724,96
01.12.17;22819,03
04.12.17;22707,16
05.12.17;22622,38
06.12.17;22177,04
07.12.17;22498,03
08.12.17;22811,08
11.12.17;22938,73
12.12.17;22866,17
13.12.17;22758,07
14.12.17;22694,45
15.12.17;22553,22
18.12.17;22901,77
19.12.17;22868
20.12.17;22891,72
21.12.17;22866,1
22.12.17;22902,76
25.12.17;22939,18
26.12.17;22892,69
27.12.17;22911,21
28.12.17;22783,98
29.12.17;22764,94
01.01.18;22764,94
02.01.18;22764,94
03.01.18;22764,94
04.01.18;23506,33
05.01.18;23714,53
08.01.18;23714,53
09.01.18;23849,99
10.01.18;23788,2
11.01.18;23710,43
12.01.18;23653,82
15.01.18;23714,88
16.01.18;23951,81
17.01.18;23868,34
18.01.18;23763,37
19.01.18;23808,06
22.01.18;23816,33
23.01.18;24124,15
24.01.18;23940,78
25.01.18;23669,49
26.01.18;23631,88
29.01.18;23629,34
30.01.18;23291,97
31.01.18;23098,29
01.02.18;23486,11
02.02.18;23274,53
05.02.18;22682,08
06.02.18;21610,24
07.02.18;21645,37
08.02.18;21890,86
09.02.18;21382,62
12.02.18;21382,62
13.02.18;21244,68
14.02.18;21154,17
15.02.18;21464,98
16.02.18;21720,25
19.02.18;22149,21
20.02.18;21925,1
21.02.18;21970,81
22.02.18;21736,44
23.02.18;21892,78
26.02.18;22153,63
27.02.18;22389,86
28.02.18;22068,24
01.03.18;21724,47
02.03.18;21181,64
05.03.18;21042,09
06.03.18;21417,76
07.03.18;21252,72
08.03.18;21368,07
09.03.18;21469,2
12.03.18;21824,03
13.03.18;21968,1
14.03.18;21777,29
15.03.18;21803,95
16.03.18;21676,51
19.03.18;21480,9
20.03.18;21380,97
21.03.18;21380,97
22.03.18;21591,99
23.03.18;20617,86
26.03.18;20766,1
27.03.18;21317,32
28.03.18;21031,31
29.03.18;21159,08
30.03.18;21454,3
02.04.18;21388,58
03.04.18;21292,29
04.04.18;21319,55
05.04.18;21645,42
06.04.18;21567,52
09.04.18;21678,26
10.04.18;21794,32
11.04.18;21687,1
12.04.18;21660,28
13.04.18;21778,74
16.04.18;21835,53
17.04.18;21847,59
18.04.18;22158,2
19.04.18;22191,18
20.04.18;22162,24
23.04.18;22088,04
24.04.18;22278,12
25.04.18;22215,32
26.04.18;22319,61
27.04.18;22467,87
30.04.18;22467,87
01.05.18;22508,03
02.05.18;22472,78
03.05.18;22472,78
04.05.18;22472,78
07.05.18;22467,16
08.05.18;22508,69
09.05.18;22408,88
10.05.18;22497,18
11.05.18;22758,48
14.05.18;22865,86
15.05.18;22818,02
16.05.18;22717,23
17.05.18;22838,37
18.05.18;22930,36
21.05.18;23002,37
22.05.18;22960,34
23.05.18;22689,74
24.05.18;22437,01
25.05.18;22450,79
28.05.18;22481,09
29.05.18;22358,43
30.05.18;22018,52
31.05.18;22201,82
01.06.18;22171,35
04.06.18;22475,94
05.06.18;22539,54
06.06.18;22625,73
07.06.18;22823,26
08.06.18;22694,5
11.06.18;22804,04
12.06.18;22878,35
13.06.18;22966,38
14.06.18;22738,61
15.06.18;22851,75
18.06.18;22680,33
19.06.18;22278,48
20.06.18;22555,43
21.06.18;22693,04
22.06.18;22516,83
25.06.18;22338,15
26.06.18;22342
27.06.18;22271,77
28.06.18;22270,39
29.06.18;22304,51
02.07.18;21811,93
03.07.18;21785,54
04.07.18;21717,04
05.07.18;21546,99
06.07.18;21788,14
09.07.18;22052,18
10.07.18;22196,89
11.07.18;21932,21
12.07.18;22187,96
13.07.18;22597,35
16.07.18;22597,35
17.07.18;22697,36
18.07.18;22794,19
19.07.18;22764,68
20.07.18;22697,88
23.07.18;22396,99
24.07.18;22510,48
25.07.18;22614,25
26.07.18;22586,87
27.07.18;22712,75
30.07.18;22544,84
31.07.18;22553,72
01.08.18;22746,7
02.08.18;22512,53
03.08.18;22525,18
06.08.18;22507,32
07.08.18;22662,74
08.08.18;22644,31
09.08.18;22598,39
10.08.18;22298,08
13.08.18;21857,43
14.08.18;22356,08
15.08.18;22204,22
16.08.18;22192,04
17.08.18;22270,38
20.08.18;22199
21.08.18;22219,73
22.08.18;22362,55
23.08.18;22410,82
24.08.18;22601,77
27.08.18;22799,64
28.08.18;22813,47
29.08.18;22848,22
30.08.18;22869,5
31.08.18;22865,15
03.09.18;22707,38
04.09.18;22696,9
05.09.18;22580,83
06.09.18;22487,94
07.09.18;22307,06
10.09.18;22373,09
11.09.18;22664,69
12.09.18;22604,61
13.09.18;22821,32
14.09.18;23094,67
17.09.18;23094,67
18.09.18;23420,54
19.09.18;23672,52
20.09.18;23674,93
21.09.18;23869,93
24.09.18;23869,93
25.09.18;23940,26
26.09.18;24033,79
27.09.18;23796,74
28.09.18;24120,04
01.10.18;24245,76
02.10.18;24270,62
03.10.18;24110,96
04.10.18;23975,62
05.10.18;23783,72
08.10.18;23783,72
09.10.18;23469,39
10.10.18;23506,04
11.10.18;22590,86
12.10.18;22694,66
15.10.18;22271,3
16.10.18;22549,24
17.10.18;22841,12
18.10.18;22658,16
19.10.18;22532,08
22.10.18;22614,82
23.10.18;22010,78
24.10.18;22091,18
25.10.18;21268,73
26.10.18;21184,6
29.10.18;21149,8
30.10.18;21457,29
31.10.18;21920,46
01.11.18;21687,65
02.11.18;22243,66
05.11.18;21898,99
06.11.18;22147,75
07.11.18;22085,8
08.11.18;22486,92
09.11.18;22250,25
12.11.18;22269,88
13.11.18;21810,52
14.11.18;21846,48
15.11.18;21803,62
16.11.18;21680,34
19.11.18;21821,16
20.11.18;21583,12
21.11.18;21507,54
22.11.18;21646,55
23.11.18;21646,55
26.11.18;21812
27.11.18;21952,4
28.11.18;22177,02
29.11.18;22262,6
30.11.18;22351,06
03.12.18;22574,76
04.12.18;22036,05
05.12.18;21919,33
06.12.18;21501,62
07.12.18;21678,68
10.12.18;21219,5
11.12.18;21148,02
12.12.18;21602,75
13.12.18;21816,19
14.12.18;21374,83
17.12.18;21506,88
18.12.18;21115,45
19.12.18;20987,92
20.12.18;20392,58
21.12.18;20166,19
24.12.18;20166,19
25.12.18;19155,74
26.12.18;19327,06
27.12.18;20077,62
28.12.18;20014,77
31.12.18;20014,77
01.01.19;20014,77
02.01.19;20014,77
03.01.19;20014,77
04.01.19;19561,96
07.01.19;20038,97
08.01.19;20204,04
09.01.19;20427,06
10.01.19;20163,8
11.01.19;20359,7
14.01.19;20359,7
15.01.19;20555,29
16.01.19;20442,75
17.01.19;20402,27
18.01.19;20666,07
21.01.19;20719,33
22.01.19;20622,91
23.01.19;20593,72
24.01.19;20574,63
25.01.19;20773,56
28.01.19;20649
29.01.19;20664,64
30.01.19;20556,54
31.01.19;20773,49
01.02.19;20788,39
04.02.19;20883,77
05.02.19;20844,45
06.02.19;20874,06
07.02.19;20751,28
08.02.19;20333,17
11.02.19;20333,17
12.02.19;20864,21
13.02.19;21144,48
14.02.19;21139,71
15.02.19;20900,63
18.02.19;21281,85
19.02.19;21302,65
20.02.19;21431,49
21.02.19;21464,23
22.02.19;21425,51
25.02.19;21528,23
26.02.19;21449,39
27.02.19;21556,51
28.02.19;21385,16
01.03.19;21602,69
04.03.19;21822,04
05.03.19;21726,28
06.03.19;21596,81
07.03.19;21456,01
08.03.19;21025,56
11.03.19;21125,09
12.03.19;21503,69
13.03.19;21290,24
14.03.19;21287,02
15.03.19;21450,85
18.03.19;21584,5
19.03.19;21566,85
20.03.19;21608,92
21.03.19;21608,92
22.03.19;21627,34
25.03.19;20977,11
26.03.19;21428,39
27.03.19;21378,73
28.03.19;21033,76
29.03.19;21205,81
01.04.19;21509,03
02.04.19;21505,31
03.04.19;21713,21
04.04.19;21724,95
05.04.19;21807,5
08.04.19;21761,65
09.04.19;21802,59
10.04.19;21687,57
11.04.19;21711,38
12.04.19;21870,56
15.04.19;22169,11
16.04.19;22221,66
17.04.19;22277,97
18.04.19;22090,12
19.04.19;22200,56
22.04.19;22217,9
23.04.19;22259,74
24.04.19;22200
25.04.19;22307,58
26.04.19;22258,73
29.04.19;22258,73
30.04.19;22258,73
01.05.19;22258,73
02.05.19;22258,73
03.05.19;22258,73
06.05.19;22258,73
07.05.19;21923,72
08.05.19;21602,59
09.05.19;21402,13
10.05.19;21344,92
13.05.19;21191,28
14.05.19;21067,23
15.05.19;21188,56
16.05.19;21062,98
17.05.19;21250,09
20.05.19;21301,73
21.05.19;21272,45
22.05.19;21283,37
23.05.19;21151,14
24.05.19;21117,22
27.05.19;21182,58
28.05.19;21260,14
29.05.19;21003,37
30.05.19;20942,53
31.05.19;20601,19
03.06.19;20410,88
04.06.19;20408,54
05.06.19;20776,1
06.06.19;20774,04
07.06.19;20884,71
10.06.19;21134,42
11.06.19;21204,28
12.06.19;21129,72
13.06.19;21032
14.06.19;21116,89
17.06.19;21124
18.06.19;20972,71
19.06.19;21333,87
20.06.19;21462,86
21.06.19;21258,64
24.06.19;21285,99
25.06.19;21193,81
26.06.19;21086,59
27.06.19;21338,17
28.06.19;21275,92
01.07.19;21729,97
02.07.19;21754,27
03.07.19;21638,16
04.07.19;21702,45
05.07.19;21746,38
08.07.19;21534,35
09.07.19;21565,15
10.07.19;21533,48
11.07.19;21643,53
12.07.19;21685,9
15.07.19;21685,9
16.07.19;21535,25
17.07.19;21469,18
18.07.19;21046,24
19.07.19;21466,99
22.07.19;21416,79
23.07.19;21620,88
24.07.19;21709,57
25.07.19;21756,55
26.07.19;21658,15
29.07.19;21616,8
30.07.19;21709,31
31.07.19;21521,53
01.08.19;21540,99
02.08.19;21087,16
05.08.19;20720,29
06.08.19;20585,31
07.08.19;20516,56
08.08.19;20593,35
09.08.19;20684,82
12.08.19;20684,82
13.08.19;20455,44
14.08.19;20655,13
15.08.19;20405,65
16.08.19;20418,81
19.08.19;20563,16
20.08.19;20677,22
21.08.19;20618,57
22.08.19;20628,01
23.08.19;20710,91
26.08.19;20261,04
27.08.19;20456,08
28.08.19;20479,42
29.08.19;20460,93
30.08.19;20704,37
02.09.19;20620,19
03.09.19;20625,16
04.09.19;20649,14
05.09.19;21085,94
06.09.19;21199,57
09.09.19;21318,42
10.09.19;21392,1
11.09.19;21597,76
12.09.19;21759,61
13.09.19;21988,29
16.09.19;21988,29
17.09.19;22001,32
18.09.19;21960,71
19.09.19;22044,45
20.09.19;22079,09
23.09.19;22079,09
24.09.19;22098,84
25.09.19;22020,15
26.09.19;22048,24
27.09.19;21878,9
30.09.19;21755,84
01.10.19;21885,24
02.10.19;21778,61
03.10.19;21341,74
04.10.19;21410,2
07.10.19;21375,25
08.10.19;21587,78
09.10.19;21456,38
10.10.19;21551,98
11.10.19;21798,87
14.10.19;21798,87
15.10.19;22207,21
16.10.19;22472,92
17.10.19;22451,86
18.10.19;22492,68
21.10.19;22548,9
22.10.19;22548,9
23.10.19;22625,38
24.10.19;22750,6
25.10.19;22799,81
28.10.19;22867,27
29.10.19;22974,13
30.10.19;22843,12
31.10.19;22927,04
01.11.19;22850,77
04.11.19;22850,77
05.11.19;23251,99
06.11.19;23303,82
07.11.19;23330,32
08.11.19;23391,87
11.11.19;23331,84
12.11.19;23520,01
13.11.19;23319,87
14.11.19;23141,55
15.11.19;23303,32
18.11.19;23416,76
19.11.19;23292,65
20.11.19;23148,57
21.11.19;23038,58
22.11.19;23112,88
25.11.19;23292,81
26.11.19;23373,32
27.11.19;23437,77
28.11.19;23409,14
29.11.19;23293,91
02.12.19;23529,5
03.12.19;23379,81
04.12.19;23135,23
05.12.19;23300,09
06.12.19;23354,4
09.12.19;23430,7
10.12.19;23410,19
11.12.19;23391,86
12.12.19;23424,81
13.12.19;24023,1
16.12.19;23952,35
17.12.19;24066,12
18.12.19;23934,43
19.12.19;23864,85
20.12.19;23816,63
23.12.19;23821,11
24.12.19;23830,58
25.12.19;23782,87
26.12.19;23924,92
27.12.19;23837,72
30.12.19;23656,62
31.12.19;23656,62
01.01.20;23656,62
02.01.20;23656,62
03.01.20;23656,62
06.01.20;23204,86
07.01.20;23575,72
08.01.20;23204,76
09.01.20;23739,87
10.01.20;23850,57
13.01.20;23850,57
14.01.20;24025,17
15.01.20;23916,58
16.01.20;23933,13
17.01.20;24041,26
20.01.20;24083,51
21.01.20;23864,56
22.01.20;24031,35
23.01.20;23795,44
24.01.20;23827,18
27.01.20;23343,51
28.01.20;23215,71
29.01.20;23379,4
30.01.20;22977,75
31.01.20;23205,18
03.02.20;22971,94
04.02.20;23084,59
05.02.20;23319,56
06.02.20;23873,59
07.02.20;23827,98
10.02.20;23685,98
11.02.20;23685,98
12.02.20;23861,21
13.02.20;23827,73
14.02.20;23687,59
17.02.20;23523,24
18.02.20;23193,8
19.02.20;23400,7
20.02.20;23479,15
21.02.20;23386,74
24.02.20;23386,74
25.02.20;22605,41
26.02.20;22426,19
27.02.20;21948,23
28.02.20;21142,96
02.03.20;21344,08
03.03.20;21082,73
04.03.20;21100,06
05.03.20;21329,12
06.03.20;20749,75
09.03.20;19698,76
10.03.20;19867,12
11.03.20;19416,06
12.03.20;18559,63
13.03.20;17431,05
16.03.20;17002,04
17.03.20;17011,53
18.03.20;16726,55
19.03.20;16552,83
20.03.20;16552,83
23.03.20;16887,78
24.03.20;18092,35
25.03.20;19546,63
26.03.20;18664,6
27.03.20;19389,43
30.03.20;19084,97
31.03.20;18917,01
01.04.20;18065,41
02.04.20;17818,72
03.04.20;17820,19
06.04.20;18576,3
07.04.20;18950,18
08.04.20;19353,24
09.04.20;19345,77
10.04.20;19498,5
13.04.20;19043,4
14.04.20;19638,81
15.04.20;19550,09
16.04.20;19290,2
17.04.20;19897,26
20.04.20;19669,12
21.04.20;19280,78
22.04.20;19137,95
23.04.20;19429,44
24.04.20;19262
27.04.20;19783,22
28.04.20;19771,19
29.04.20;19771,19
30.04.20;20193,69
01.05.20;19619,35
04.05.20;19619,35
05.05.20;19619,35
06.05.20;19619,35
07.05.20;19674,77
08.05.20;20179,09
11.05.20;20390,66
12.05.20;20366,48
13.05.20;20267,05
14.05.20;19914,78
15.05.20;20037,47
18.05.20;20133,73
19.05.20;20433,45
20.05.20;20595,15
21.05.20;20552,31
22.05.20;20388,16
25.05.20;20741,65
26.05.20;21271,17
27.05.20;21419,23
28.05.20;21916,31
29.05.20;21877,89
01.06.20;22062,39
02.06.20;22325,61
03.06.20;22613,76
04.06.20;22695,74
05.06.20;22863,73
08.06.20;23178,1
09.06.20;23091,03
10.06.20;23124,95
11.06.20;22472,91
12.06.20;22305,48
15.06.20;21530,95
16.06.20;22582,21
17.06.20;22455,76
18.06.20;22355,46
19.06.20;22478,79
22.06.20;22437,27
23.06.20;22549,05
24.06.20;22534,32
25.06.20;22259,79
26.06.20;22512,08
29.06.20;21995,04
30.06.20;22288,14
01.07.20;22121,73
02.07.20;22145,96
03.07.20;22306,48
06.07.20;22714,44
07.07.20;22614,69
08.07.20;22438,65
09.07.20;22529,29
10.07.20;22290,81
13.07.20;22784,74
14.07.20;22587,01
15.07.20;22945,5
16.07.20;22770,36
17.07.20;22696,42
20.07.20;22717,48
21.07.20;22884,22
22.07.20;22751,61
23.07.20;22751,61
24.07.20;22751,61
27.07.20;22715,85
28.07.20;22657,38
29.07.20;22397,11
30.07.20;22339,23
31.07.20;21710
03.08.20;22195,38
04.08.20;22573,66
05.08.20;22514,85
06.08.20;22418,15
07.08.20;22329,94
10.08.20;22329,94
11.08.20;22750,24
12.08.20;22843,96
13.08.20;23249,61
