#NAME?;MSCI AC WORLD U$ - PRICE INDEX;MSCI EM U$ - PRICE INDEX;MSCI EUROPE U$ - PRICE INDEX;MSCI EAFE U$ - PRICE INDEX;MSCI PACIFIC U$ - PRICE INDEX;S&P 500 COMPOSITE - PRICE INDEX;FTSE 100 - PRICE INDEX;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
14.11.97;218,688;407,985;995,017;1140,659;1571,901;928,35;4741,8;15082,52
17.11.97;224,342;412,433;1015,722;1182,241;1676,653;946,2;4867;16283,32
18.11.97;224,264;407,208;1020,76;1191,386;1698,221;938,23;4845,4;16726,57
19.11.97;222,909;405,851;1016,131;1167,325;1615,184;944,59;4830,1;15842,46
20.11.97;225,937;400,574;1034,371;1184,793;1630,103;958,98;4908,4;16308,49
21.11.97;228,459;409,69;1039,619;1204,606;1694,097;963,09;4985,8;16721,58
24.11.97;225,359;401,925;1026,498;1192,488;1685,173;946,67;4898,6;16721,58
25.11.97;223,505;399,011;1018,408;1165,804;1602,075;950,82;4863,5;15867,53
26.11.97;223,78;401,764;1019,328;1168,17;1608,83;951,64;4891,2;16045,55
27.11.97;224,927;407,226;1022,36;1180,114;1647,821;951,64;4889;16603,2
28.11.97;225,256;403,668;1020,833;1179,628;1650,522;955,4;4831,8;16636,26
01.12.97;228,644;401,079;1036,666;1193,841;1659,589;974,78;4921,8;17007,59
02.12.97;229,115;405,928;1042,374;1200,3;1668,261;971,68;4977,6;16910,29
03.12.97;229,463;408,627;1043,246;1197,201;1653,05;976,77;4970,7;16585,51
04.12.97;229,513;414,817;1054,117;1199,437;1628,824;973,1;5082,3;16306,79
05.12.97;230,642;415,597;1052,135;1199,138;1633,681;983,79;5142,9;16424,48
08.12.97;230,628;421,16;1055,695;1199,295;1623,418;982,37;5187,4;16131,57
09.12.97;229,959;413,957;1050,565;1202,524;1652,194;975,78;5177,1;16686,51
10.12.97;228,587;407,858;1046,073;1197,527;1645,717;969,79;5130,7;16478,12
11.12.97;224,247;392,188;1029,858;1172,207;1592,853;954,94;5035,9;16050,15
12.12.97;223,727;388,78;1032,983;1169,575;1572,626;953,39;5045,2;15904,3
15.12.97;224,93;393,61;1033,301;1168,573;1567,599;963,39;5121,8;15909,39
16.12.97;226,228;397,285;1044,208;1175,892;1563,838;968,04;5203,4;15985,21
17.12.97;228,466;403,483;1056,412;1203,61;1638,693;965,54;5190,8;16541,06
18.12.97;226,647;402,641;1053,573;1196,247;1617,586;955,3;5168,3;16161,64
19.12.97;222,871;395,009;1032,677;1166,177;1559,843;946,78;5020,2;15314,89
22.12.97;222,495;396,574;1032,135;1152,614;1506,596;953,7;5018,2;14799,4
23.12.97;221,466;394,626;1039,417;1160,233;1515,148;939,13;5049,8;14799,4
24.12.97;220,831;394,651;1039,131;1161,929;1522,885;932,7;5013,9;14924,98
25.12.97;220,831;394,651;1039,131;1161,929;1522,885;932,7;5013,9;15300,1
26.12.97;221,55;400,73;1038,992;1162,884;1527,175;936,46;5013,9;14802,6
29.12.97;225,094;406,748;1056,576;1179,564;1540,875;953,35;5112,4;14775,22
30.12.97;228,094;411,495;1059,059;1190,43;1577,231;970,84;5132,3;15258,74
31.12.97;227,875;412,465;1056,662;1188,389;1576,303;970,43;5135,5;15258,74
01.01.98;227,875;412,465;1056,662;1188,389;1576,303;970,43;5135,5;15258,74
02.01.98;228,392;412,247;1064,734;1188,166;1550,731;975,04;5193,5;15258,74
05.01.98;228,657;409,143;1076,466;1188,771;1517,324;977,07;5262,5;14956,84
06.01.98;226,489;396,955;1069,268;1180,775;1506,987;966,58;5264,4;14896,4
07.01.98;225,821;389,505;1064,391;1179,791;1517,914;964;5224,1;15028,17
08.01.98;223,846;377,244;1059,481;1171,909;1501,047;956,05;5237,1;15019,18
09.01.98;218,768;364,961;1041,927;1155,842;1489,724;927,69;5138,3;14995,1
12.01.98;216,915;352,753;1018,68;1123,089;1428,321;939,21;5068,8;14664,44
13.01.98;220,064;362,126;1033,214;1140,549;1454,51;952,12;5083,9;14755,94
14.01.98;222,151;368,639;1038,587;1156,457;1502,424;957,94;5106,9;15121,98
15.01.98;221,182;363,418;1038,826;1156,584;1502,205;950,73;5165,8;15121,98
16.01.98;225,286;371,369;1055,81;1188,35;1578,766;961,51;5263,1;16046,45
19.01.98;226,904;382,606;1060,325;1202,878;1623,726;961,51;5273,6;16262,04
20.01.98;228,808;379,742;1061,933;1203,027;1619,411;978,6;5278,2;16366,53
21.01.98;228,344;375,706;1064,845;1209,774;1637,798;970,81;5272,3;16684,42
22.01.98;227,531;370,913;1072,375;1211,691;1622,531;963,04;5253,1;16405,69
23.01.98;227,651;366,437;1077,765;1221,757;1646,768;957,59;5181,4;16789,11
26.01.98;228,732;368,649;1079,32;1232,527;1685,562;956,95;5237,2;17073,33
27.01.98;230,958;372,004;1089,088;1241,106;1690,404;969,02;5326,3;16981,62
28.01.98;232,459;372,115;1095,491;1246,825;1693,967;977,46;5372,6;16973,83
29.01.98;233,206;372,516;1094,687;1244,511;1687,07;985,49;5422,4;17014,59
30.01.98;232,576;379,797;1099,164;1241,202;1660,029;980,28;5458,5;16628,47
02.02.98;237,261;393,247;1120,397;1262,778;1682,393;1001,27;5599;16776,82
03.02.98;238,758;400,454;1124,153;1273,095;1712,604;1006;5612,8;17022,98
04.02.98;239,064;395,496;1128,061;1278,351;1721,91;1006,9;5595,8;16882,62
05.02.98;240,297;400,803;1143,384;1294,314;1739,642;1003,54;5606,4;17003,3
06.02.98;241,395;404,337;1143,878;1295,054;1741,122;1012,46;5629,7;17040,06
09.02.98;240,811;405,923;1132,128;1290,304;1757,777;1010,74;5600,9;17205
10.02.98;242,213;409,936;1133,393;1295,229;1773,807;1019,01;5613,3;17205,09
11.02.98;242,637;413,019;1136,224;1296,565;1770,566;1020,01;5607,9;17205,09
12.02.98;242,385;404,425;1132,034;1290,002;1756,839;1024,14;5552,5;17174,93
13.02.98;240,511;400,17;1127,297;1275,079;1711,019;1020,09;5582,3;16791,01
16.02.98;240,645;395,714;1138,081;1277,824;1689,211;1020,09;5619,9;16775,52
17.02.98;241,781;400,206;1150,444;1287,222;1689,458;1022,76;5709,5;16790,71
18.02.98;243,299;401,441;1157,746;1292,315;1687,752;1032,08;5723,4;16613,89
19.02.98;242,489;405,865;1149,226;1286,336;1689,589;1028,28;5718,5;16616,48
20.02.98;243,276;405,971;1154,304;1287,629;1679,328;1034,21;5751,6;16756,24
23.02.98;244,548;406,931;1167,904;1294,503;1665,614;1038,14;5702,8;16609,49
24.02.98;242,749;407,829;1159,801;1284,018;1647,988;1030,56;5651;16198
25.02.98;245,194;410,132;1173,78;1295,462;1651,576;1042,9;5745,1;16360,64
26.02.98;246,926;415,021;1180,154;1306,285;1675,837;1048,67;5764,8;16501,7
27.02.98;248,164;419,232;1183,552;1319,254;1717,843;1049,34;5767,3;16831,67
02.03.98;249,952;427,222;1200,092;1339,89;1750,803;1047,7;5820,6;17264,34
03.03.98;250,038;423,001;1199,075;1335,896;1737,683;1052,02;5807,7;17168,33
04.03.98;247,825;419,397;1181,378;1319,461;1725,395;1047,33;5733,1;17095,6
05.03.98;244,634;411,13;1168,186;1299,606;1685,28;1035,05;5695,6;16848,55
06.03.98;248,628;414,754;1187,802;1317,922;1699,31;1055,69;5782,9;17131,97
09.03.98;249,058;414,53;1198,256;1322,963;1687,577;1052,31;5818,9;16972,53
10.03.98;250,696;418,44;1202,384;1326,366;1688,687;1064,25;5828,5;16982,82
11.03.98;251,002;421,722;1205,39;1321,58;1659,936;1068,47;5829,8;16756,14
12.03.98;251,182;422,743;1209,888;1321,406;1645,36;1069,92;5794,8;16575,22
13.03.98;253,111;427,157;1226,701;1345,25;1690,525;1068,61;5782,3;17060,14
16.03.98;253,761;426,833;1226,809;1339,107;1665,2;1079,27;5785,1;16861,14
17.03.98;255,057;426,813;1241,103;1351,537;1671,697;1080,45;5834,9;16997,2
18.03.98;254,481;425,806;1233,546;1338,876;1643,484;1085,52;5903,6;16619,68
19.03.98;255,613;428,869;1242,522;1346,204;1645,619;1089,74;5997,9;16679,02
20.03.98;257,252;432,399;1247,544;1351,959;1653,547;1099,16;5956,3;16830,47
23.03.98;257,541;438,53;1256,227;1358,607;1653,819;1095,55;5947;16868,83
24.03.98;258,99;435,87;1266,245;1362,486;1638,706;1105,65;5983,7;16606,39
25.03.98;259,752;437,213;1278,514;1374,935;1651,523;1101,93;5967,8;16658,34
26.03.98;259,694;437,898;1269,964;1375,694;1680,992;1100,8;5905,6;16980,62
27.03.98;259,22;440,53;1275,384;1375,121;1661,929;1095,44;5939,3;16739,26
30.03.98;257,048;436,775;1261,715;1353,846;1617,493;1093,55;5911,9;16263,04
31.03.98;258,389;436,016;1266,257;1358,274;1621,5;1101,75;5932,2;16527,17
01.04.98;259,508;434,167;1279,546;1362,986;1599,641;1108,15;6017,6;16241,66
02.04.98;260,364;432,718;1287,128;1357,941;1555,664;1120,01;6052,8;15702,9
03.04.98;260,659;429,267;1294,662;1358,566;1534,936;1122,7;6064,2;15517,78
06.04.98;262,105;433,384;1311,922;1376,178;1553,361;1121,38;6105,8;15705,99
07.04.98;260,882;432,8;1307,863;1377,273;1570,356;1109,54;6094;15978,72
08.04.98;260,379;433,521;1300,149;1381,861;1612,895;1101,65;6055,2;16376,62
09.04.98;262,949;435,323;1310,562;1400,463;1656,515;1110,67;6105,5;16536,66
10.04.98;262,968;434,711;1311,772;1400,877;1654,462;1110,67;6105,5;16481,12
13.04.98;262,686;435,711;1308,164;1397,048;1650,011;1109,69;6105,5;16317,58
14.04.98;264,725;437,006;1327,788;1411,074;1646,519;1115,75;6104,1;16277,32
15.04.98;265,472;439,754;1332,366;1414,144;1644,881;1119,32;6074,1;16299,3
16.04.98;261,72;437,034;1311,678;1385,894;1593,695;1108,17;6002;15883,77
17.04.98;262,959;436,937;1305,061;1379,546;1588,276;1122,72;5922,2;15703,8
20.04.98;264,003;438,563;1318,904;1388,627;1582,498;1123,65;5954,1;15697,1
21.04.98;264,872;440,452;1322,058;1395,09;1599,089;1126,67;5955;15825,67
22.04.98;264,776;438,756;1314,377;1389,529;1600,176;1130,54;5931,1;15761,54
23.04.98;262,277;435,558;1293,497;1376,939;1613,446;1119,58;5898,1;15761,69
24.04.98;260,376;433,67;1281,956;1370,508;1622,933;1107,9;5863,9;16011,24
27.04.98;254,507;422,777;1250,225;1335,281;1577,44;1086,54;5722,4;15649,95
28.04.98;255,286;424,574;1266,934;1344,438;1563,076;1085,11;5806,6;15395,43
29.04.98;256,353;425,624;1267,339;1344,645;1562,55;1094,63;5833,1;15395,43
30.04.98;260,455;430,407;1289,193;1367,394;1587,706;1111,75;5928,3;15641,26
01.05.98;262,143;431,255;1305,87;1377,447;1577,116;1121;6010,3;15601,1
04.05.98;263,869;431,182;1330,392;1395,031;1572,955;1122,07;6010,3;15601,1
05.05.98;262,645;428,948;1321,455;1389,867;1579,546;1115,5;5986,5;15601,1
06.05.98;260,77;419,183;1327;1385,613;1545,036;1104,92;5992,4;15243,84
07.05.98;258,089;416,13;1310,522;1368,389;1525,777;1095,14;5938;15143,03
08.05.98;259,888;416,122;1314,289;1371,373;1526,295;1108,14;5969,8;15149
11.05.98;260,982;413,199;1329,771;1387,235;1543,08;1106,64;6028,3;15381,9
12.05.98;260,632;406,291;1318,466;1375,416;1529,859;1115,79;5956,7;15322,48
13.05.98;260,692;400,21;1319,044;1373,831;1521,608;1118,86;5972,9;15343,81
14.05.98;260,174;400,444;1314,191;1370,638;1523,599;1117,37;5948,5;15307,69
15.05.98;258,995;401,661;1310,499;1368,379;1525,809;1108,73;5917,8;15242,86
18.05.98;256,236;389,549;1285,104;1343,65;1503,528;1105,82;5826,2;15384,47
19.05.98;258,117;390,642;1303,587;1360,493;1515,037;1109,52;5877,8;15551,65
20.05.98;260,629;393,441;1323,616;1376,798;1519,568;1119,06;5907,4;15652,95
21.05.98;261,337;395,778;1333,559;1389,224;1539,475;1114,64;5935,6;15845,25
22.05.98;261,026;393,327;1339,395;1392,227;1533,669;1110,47;5955,6;15801,65
25.05.98;260,823;387,072;1344,811;1391,726;1514,861;1110,47;5955,6;15783,12
26.05.98;258,724;376,87;1349,609;1394,546;1511,517;1094,02;5970,7;15884,82
27.05.98;255,694;368,397;1315,568;1364,496;1494,293;1092,23;5870,2;15664,29
28.05.98;255,971;370,912;1311,881;1359,674;1486,035;1097,6;5862,3;15796,55
29.05.98;255,141;370,098;1313,687;1359,139;1478,26;1090,82;5870,7;15670,78
01.06.98;253,591;358,322;1312,237;1347,242;1433,398;1090,98;5837,9;15321,03
02.06.98;254,806;365,037;1316,767;1356,068;1455,71;1093,22;5842,3;15554,45
03.06.98;254,553;367,08;1329,404;1365,91;1456,492;1082,73;5898,4;15347
04.06.98;255,945;368,632;1327,802;1364,312;1454,938;1094,83;5860,8;15426,47
05.06.98;258,494;368,625;1341,086;1369,292;1433,452;1113,86;5947,3;15323,43
08.06.98;259,381;367,444;1353,813;1375,864;1420,317;1115,72;6037,8;15294,71
09.06.98;259,459;364,04;1348,086;1373,856;1430,168;1118,41;6019,8;15530,17
10.06.98;256,674;350,137;1333,794;1355,994;1401,293;1112,28;5987,4;15339,26
11.06.98;252,445;344,992;1312,129;1331,512;1368,316;1094,58;5852,5;15014,04
12.06.98;250,947;338,973;1290,505;1311,704;1354,644;1098,84;5769,8;15022,33
15.06.98;245,489;325,341;1266,422;1283,81;1315,156;1077,01;5715,7;14825,17
16.06.98;248,015;326,661;1283,732;1298,231;1320,118;1087,59;5729,7;14720,38
17.06.98;253,941;342,202;1314,146;1336,753;1383,707;1107,11;5832,7;14715,38
18.06.98;254,776;342,137;1308,129;1347,111;1445,948;1106,37;5812,1;15361,54
19.06.98;254,28;340,373;1303,882;1348,967;1467,179;1100,65;5748,1;15267,98
22.06.98;252,558;334,077;1290,472;1328,585;1424,96;1103,21;5712,4;15309,09
23.06.98;254,668;337,8;1299,378;1330,228;1403,419;1119,49;5772;15054,6
24.06.98;256,587;339,833;1305,868;1333,893;1398,011;1132,88;5804,9;15123,18
25.06.98;257,568;334,922;1328,261;1351,087;1398,305;1129,28;5858,9;15132,22
26.06.98;257,159;328,103;1321,179;1343,868;1390,787;1133,2;5877,4;15210,04
29.06.98;258,705;327,18;1328,465;1354,173;1410,514;1138,49;5884,5;15365,73
30.06.98;259,395;330,521;1326,452;1367,805;1473,742;1133,84;5832,5;15830,27
01.07.98;262,644;334,272;1335,897;1385,492;1517,342;1148,56;5919,9;16362,89
02.07.98;262,349;336,314;1339,435;1384,027;1499,97;1146,42;5960,2;16471,58
03.07.98;263,238;337,766;1348,215;1393,32;1510,722;1146,42;5988,4;16511,24
06.07.98;264,567;338,126;1355,781;1393,729;1488,337;1157,33;5990,3;16350,45
07.07.98;265,156;343,079;1356,61;1399,087;1508,01;1154,66;6003,4;16416,28
08.07.98;266,604;343,738;1360,148;1400,595;1503,031;1166,38;6009,6;16530,97
09.07.98;264,338;341,542;1347,317;1385,683;1481,772;1158,56;5969,7;16446,95
10.07.98;264,229;339,695;1345,259;1378,495;1458,38;1164,33;5929,7;16090,06
13.07.98;265,797;342,293;1361,638;1394,218;1471,715;1165,19;5958,2;16360,39
14.07.98;269,124;349,788;1379,424;1414,102;1497,912;1177,58;6100,2;16488,91
15.07.98;269,363;352,378;1385,79;1420,606;1504,732;1174,81;6151,5;16614,14
16.07.98;271,15;356,837;1389,491;1427,958;1523,591;1183,99;6116,8;16731,92
17.07.98;272,796;361,198;1407,306;1441,373;1522,706;1186,75;6174;16570,78
20.07.98;273,567;360,538;1420,025;1451,996;1526,444;1184,1;6179;16570,78
21.07.98;269,923;356,007;1405,927;1438,47;1514,997;1165,07;6132,7;16556,69
22.07.98;267,304;351,656;1380,792;1411,548;1482,885;1164,08;5989,6;16293,06
23.07.98;263,622;345,366;1374,527;1403,057;1467,454;1139,75;5976,2;16188,01
24.07.98;263,957;343,6;1376,209;1407,341;1479,958;1140,8;5892,3;16361,89
27.07.98;262,016;339,453;1352,158;1378,175;1435,026;1147,27;5836,1;15944,36
28.07.98;260,4;336,633;1354,483;1383,166;1448,428;1130,24;5835,8;16114,54
29.07.98;259,227;338,065;1350,622;1377,006;1435,052;1125,21;5844,1;16158,09
30.07.98;262,346;342,607;1363,734;1389,275;1444,394;1142,95;5910,7;16201,6
31.07.98;259,118;339,834;1351,032;1380,061;1446,487;1120,67;5837;16378,97
03.08.98;255,649;332,65;1327,99;1353,499;1409,194;1112,44;5809,7;16165,08
04.08.98;250,677;328,016;1325,267;1350,062;1403,547;1072,12;5736,1;16023,58
05.08.98;250,361;323,587;1303,912;1335,184;1409,623;1081,43;5632,5;15992,16
06.08.98;249,698;318,833;1288,736;1318,765;1389,544;1089,63;5594,1;15876,22
07.08.98;250,288;312,882;1305,296;1327,783;1374,327;1089,45;5680,4;15829,17
10.08.98;247,228;306,203;1277,749;1301,737;1353,564;1083,14;5587,6;15626,42
11.08.98;241,894;294,284;1239,461;1264,971;1322,353;1068,98;5432,8;15406,99
12.08.98;245,039;291,113;1260,124;1280,874;1322,765;1084,22;5462,2;15378,97
13.08.98;242,753;288,78;1245,846;1269,214;1319,682;1074,91;5399,5;15382,02
14.08.98;241,938;292,04;1253,344;1272,684;1310,23;1062,75;5455;15123,93
17.08.98;243,758;286,828;1252,969;1268,255;1292,948;1083,67;5467,2;14794,66
18.08.98;248,446;287,919;1287,324;1299,84;1315,09;1101,2;5648,2;15063,79
19.08.98;248,991;289,977;1291,631;1312,134;1352,643;1098,06;5694,3;15406,34
20.08.98;247,649;285,605;1280,168;1306,607;1366,168;1091,6;5667,4;15391,41
21.08.98;242,158;275,53;1229,379;1259,163;1330,3;1081,24;5477;15298,2
24.08.98;243,063;271,33;1236,886;1262,969;1322,223;1088,14;5553,7;14988,36
25.08.98;244,985;270,635;1259,087;1279,924;1322,112;1092,85;5654,4;15072,93
26.08.98;241,291;261,36;1226,27;1251,772;1309,385;1084,19;5545,4;14866,03
27.08.98;232,728;245,429;1184,3;1214,019;1285,812;1042,59;5368,5;14413,79
28.08.98;230,067;244,429;1182,91;1204,261;1249,513;1027,14;5249,4;13915,63
31.08.98;222,452;240,312;1179,439;1207,454;1273,924;957,28;5249,4;14107,89
01.09.98;226,736;241,698;1170,237;1208,85;1308,879;994,26;5169,1;14369,63
02.09.98;228,4;248,217;1196,947;1231,437;1317,981;990,47;5235,8;14376,62
03.09.98;226,923;240,906;1182,923;1226,315;1341,166;982,26;5118,7;14261,24
04.09.98;225,8;240,532;1184,575;1225,072;1330,785;973,89;5167;14042,91
07.09.98;229,729;251,567;1213,635;1266,472;1410,479;973,89;5347;14790,06
08.09.98;236,158;249,22;1231,657;1276,908;1396,718;1023,46;5344,2;14913,49
09.09.98;232,098;246,524;1217,876;1252,409;1338,754;1006,2;5311,3;14755,54
10.09.98;226,996;236,211;1182,589;1229,796;1356,659;980,19;5136,6;14666,03
11.09.98;229,328;236,871;1178,506;1221,856;1336,656;1009,06;5118,6;13916,98
14.09.98;233,546;243,727;1205,175;1242,132;1336,342;1029,72;5268,6;14227,37
15.09.98;234,99;254,791;1203,928;1242,859;1343,299;1037,68;5281,7;14227,37
16.09.98;236,083;255,621;1211,622;1245,544;1330,09;1045,48;5291,7;14197,7
17.09.98;230,342;250,189;1173,075;1216,211;1330,44;1018,87;5132,9;13859,14
18.09.98;228,911;251,668;1149,34;1196,589;1324,195;1020,09;5055,6;13983,12
21.09.98;226,316;247,866;1116,403;1162,136;1285,577;1023,89;4990,3;13597,3
22.09.98;228,602;252,893;1139,831;1177,916;1276,865;1029,63;5103,3;13789,81
23.09.98;234,61;262,485;1167,093;1197,318;1271,043;1066,09;5214,7;13789,81
24.09.98;232,615;264,24;1161,555;1203,868;1315,677;1042,72;5167,6;14205,78
25.09.98;231,267;262,407;1149,191;1187,764;1288,045;1044,75;5061;13723,84
28.09.98;232,707;264,536;1159,54;1198,202;1298,573;1048,69;5093,5;13909,37
29.09.98;232,834;263,725;1155,858;1200,151;1318,286;1049,02;5108,7;13821,43
30.09.98;226,527;254,87;1130,577;1168,772;1268,201;1017,01;5064,4;13406,39
01.10.98;219,501;243,489;1092,542;1134,845;1248,094;986,39;4908,2;13197,12
02.10.98;219,456;245,119;1066,213;1114,617;1247,793;1002,6;4750,4;13223,69
05.10.98;215,951;240,982;1048,215;1095,181;1224,131;988,56;4648,7;12948,12
06.10.98;218,879;243,251;1091,743;1132,75;1241,887;984,59;4854;13021,64
07.10.98;220,81;244,787;1094,798;1169,032;1383,844;970,68;4828,9;13825,61
08.10.98;217,345;244,058;1063,019;1142,804;1375,901;959,44;4698,8;13026,06
09.10.98;221,03;249,973;1075,47;1151,885;1374,015;984,39;4823,4;12879,97
12.10.98;226,712;253,959;1121,073;1199,164;1425,736;997,71;5037,6;13555,01
13.10.98;226,414;253,817;1133,83;1200,067;1388,665;994,8;4990,1;13242,79
14.10.98;228,576;254,885;1151,6;1209,983;1373,241;1005,53;5038,4;13070,73
15.10.98;235,118;264,182;1170,761;1227,119;1383,556;1047,49;5056,3;12995,37
16.10.98;239,034;268,829;1190,243;1258,046;1450,524;1056,42;5133,1;13280,54
19.10.98;239,635;269,803;1180,24;1257,632;1480,821;1062,39;5077,5;13567,2
20.10.98;241,757;273,444;1206,801;1276,72;1475,452;1063,93;5251,9;13808,05
21.10.98;241,953;275,443;1187,46;1271,069;1514,001;1069,92;5206,6;14216,33
22.10.98;242,892;277,36;1189,955;1271,079;1506,01;1078,48;5229,9;14295,56
23.10.98;241,99;275,39;1192,244;1270,29;1495,325;1070,67;5217,1;14144,7
26.10.98;241,938;275,912;1196,807;1267,529;1469,03;1072,32;5231,5;13843,46
27.10.98;242,116;274,859;1212,424;1279,194;1467,72;1065,34;5331,2;13820,68
28.10.98;240,955;272,693;1194,1;1262,353;1455,988;1068,09;5293,9;13516,07
29.10.98;244,079;273,202;1203,031;1275,095;1480,718;1085,93;5358,5;13668,72
30.10.98;246,874;281,402;1219,372;1288,929;1486,215;1098,67;5438,4;13564,51
02.11.98;251,725;287,015;1246,287;1324,168;1547,525;1111,6;5525,5;13952,75
03.11.98;251,09;290,636;1234,908;1314,68;1544,325;1110,84;5503,9;13952,75
04.11.98;254,458;295,211;1256,079;1341,507;1588,804;1118,67;5622,9;14527,81
05.11.98;255,284;298,176;1241,259;1328,035;1579,953;1133,85;5479,8;14341,37
06.11.98;255,461;300,818;1242,786;1320,532;1543,528;1141,01;5491;14121,97
09.11.98;251,659;298,78;1219,453;1292,587;1501,318;1130,2;5433,9;14194,54
10.11.98;249,974;292,425;1209,997;1279,311;1476,021;1128,26;5432,3;14108,09
11.11.98;250,681;291,224;1222,469;1298,349;1515,799;1120,97;5476,8;14428,02
12.11.98;248,274;286,361;1208,684;1277,609;1473,101;1117,69;5448,9;14075,06
13.11.98;250,171;288,111;1212,037;1287,017;1501,805;1125,72;5463,2;14268,21
16.11.98;254,609;294,492;1244,892;1321,935;1542,64;1135,87;5510,5;14428,27
17.11.98;254,379;297,344;1237,427;1313,501;1531,264;1139,32;5502,7;14413
18.11.98;255,304;300,024;1238,207;1315,371;1536,626;1144,48;5474;14599,23
19.11.98;257,968;302,278;1255,326;1332,158;1551,969;1152,61;5606,2;14354,46
20.11.98;261,037;307,214;1273,789;1351,149;1572,252;1163,55;5717,5;14779,94
23.11.98;265,104;310,541;1289,412;1362,579;1569,843;1188,21;5848,4;14779,94
24.11.98;264,78;309,623;1280,772;1365,5;1610,17;1182,99;5798,3;15164,64
25.11.98;264,42;309,218;1275,103;1355,772;1587,495;1186,87;5755,3;15073,47
26.11.98;266,182;310,019;1296,921;1374,323;1595,042;1186,87;5827,9;15207,77
27.11.98;266,687;309,843;1302,125;1374,827;1580,287;1192,33;5844,2;15069,39
30.11.98;261,527;304,528;1282,573;1353,32;1552,914;1163,63;5743,9;14883,7
01.12.98;259,914;299,072;1243,549;1323,616;1554,691;1175,28;5537,4;14835,41
